Satu armaani tule pirtelölle	['0.3997', '0.4394', '0.1609']	'neutral' with confidence 43.94%
Peukalopaikka: 18. Sillä he puhuvat pöyhkeitä turhuuden sanoja ja viekoittelevat lihan himoissa irstauksilla niitä, jotka tuskin ovat päässeet eksyksissä vaeltavia pakoon, 2. Piet.	['0.2304', '0.69', '0.0797']	'neutral' with confidence 69.00%
Korruptoitunut Eltel on liian läheisissä ja nepotismisissa suhteissa aliurakoitsijoidensa ja Loisteen kanssa.	['0.0022', '0.8754', '0.1224']	'neutral' with confidence 87.54%
Ääri-ilmiöt ovat lisääntyneet myös mitä tulee syömiseen ja ruokatrendit vaihtuvat nopeammin kuin koskaan aiemmin.	['0.0027', '0.5602', '0.4371']	'neutral' with confidence 56.02%
Mitä helelvettiä pankkiohjelma tekee yhteystiedoilla, sijainnilla jne.?	['0.123', '0.834', '0.0431']	'neutral' with confidence 83.40%
Tärkeintä on että palkka juoksee.	['0.1699', '0.7577', '0.0724']	'neutral' with confidence 75.77%
Johanneksen tapa puhua Jumalan sanan lupauksen täyttymisestä kristuksen Jeesuksen persoonassa, elämässä, kuolemassa ja kuolleista heräämisessä, on aiheuttanut virhetulkintojen kautta uskon, että Jeesus olisi luonut tämän maailman.	['0.0028', '0.0021', '0.9951']	'positive' with confidence 99.51%
Mikä ongelma sit on enää	['0.6415', '0.33', '0.0284']	'negative' with confidence 64.15%
Luotainta rakentanut Lockheed Martin teki laskelmansa paunoissa, kun taas Nasa käytti koodissaan metrijärjestelmän yksiköitä.	['0.0014', '0.8115', '0.1871']	'neutral' with confidence 81.15%
Aamulääkitys jääny itätrollilta taas väliin.	['0.2239', '0.7348', '0.0413']	'neutral' with confidence 73.48%
Tuohan olisi hyvä tajuta myös niiden kahden nuoren papin, jotka pitävät sitä kummallista blogiaan (blogin nimeä ei tällä palstalla saa mainita).	['0.0274', '0.073', '0.8997']	'positive' with confidence 89.97%
Viittaus varavoimalaan on viittaus omaan hlökohtaiseen aurinkooni... <3	['0.0467', '0.903', '0.0504']	'neutral' with confidence 90.30%
Voiko käyttää niitä korkkareita?	['0.1277', '0.8234', '0.0489']	'neutral' with confidence 82.34%
Mutta ko. tapahtuma tapahtuu nykypäivänäkin kun ihminen ottaa Herran vastaan, uudestisyntyy ja Herra johdattaa uudestisyntyneen uskovan maailmasta pois.	['0.2255', '0.6699', '0.1046']	'neutral' with confidence 66.99%
Kaikki vaivaajat saavat surmansa Jeesuksen tulemuksessa Hänen ilmestyksestään.	['0.1932', '0.666', '0.1408']	'neutral' with confidence 66.60%
Kuuluuko SDP kokoomukseen??	['0.2474', '0.6742', '0.0783']	'neutral' with confidence 67.42%
Sinusta tulee vanha haaska hyvin nopeasti ja moni kaverisi tulee lisääntymään yli 30 vuotiaana.	['0.0015', '0.8683', '0.1302']	'neutral' with confidence 86.83%
Matuinho kasvaa, kasvaa, kasvaa, kasvaa.............	['0.0805', '0.1353', '0.7842']	'positive' with confidence 78.42%
Missä laskelmassa Soinin autonkäytömaksu sikakorotukset käytetyille.	['0.3999', '0.5578', '0.0424']	'neutral' with confidence 55.78%
Järkevä ihminen toteaa tuossa vaiheessa kun laskun kirjoitus venyy että käynpä tuossa naapurissa kaupassa ostamassa jotain syötävää ja juotavaa ja palaan kun lasku on valmis.	['0.002', '0.0021', '0.9959']	'positive' with confidence 99.59%
Viimeisenä arabien uuden sotarintaman pystyttämiseen akselilla USA:n vasalli Saudi-Arabia vastaan muut arabimaat.	['0.001', '0.9522', '0.0468']	'neutral' with confidence 95.22%
Nämä asiat eivät ole niin yksinkertaisia.	['0.165', '0.7267', '0.1083']	'neutral' with confidence 72.67%
Aisha oli hyvin esimerkillinen ja motivoitunut ihminen.	['0.0371', '0.5344', '0.4285']	'neutral' with confidence 53.44%
Raaseporin sotilaat ovat riistokapitalismin uhreja.	['0.5928', '0.2256', '0.1816']	'negative' with confidence 59.28%
Ja jos ei miellytä, tai en tarvitse olen ostamatta.	['0.0059', '0.8615', '0.1327']	'neutral' with confidence 86.15%
Noin ne sinkkunaiset haluaa.	['0.3249', '0.5243', '0.1508']	'neutral' with confidence 52.43%
Käänny, ja huuda Jeesuksen Kristuksen puoleen sinäkin - niin kauan kuin vielä aikaa on!	['0.0023', '0.9464', '0.0513']	'neutral' with confidence 94.64%
Hän sekaantui kuitenkin johonkin ryyppyrettelöön ja kurssi peruuntui.	['0.0867', '0.7566', '0.1567']	'neutral' with confidence 75.66%
"Etkö huomannut, että sivun lopussa luki selkeästi ""Tämä biologiaan liittyvä artikkeli on tynkä."	['0.001', '0.9238', '0.0752']	'neutral' with confidence 92.38%
Mistä hän on saanut rahansa?	['0.7227', '0.2021', '0.0752']	'negative' with confidence 72.27%
Kun Pyhäjärvi on jo 150 v ja Haapajärvi 40 v, eihän näin suurella ikäerolla onnellisesta liitosta voi edes haaveilla.	['0.0029', '0.9178', '0.0793']	'neutral' with confidence 91.78%
Minkä muun takia olisin tällä palstalla?	['0.3845', '0.4706', '0.1449']	'neutral' with confidence 47.06%
Matutus on saatava loppumaan.	['0.2192', '0.642', '0.1388']	'neutral' with confidence 64.20%
8 on numero, jolla uusi kuusivuotis kausi aloitetaan.	['0.0355', '0.9225', '0.0421']	'neutral' with confidence 92.25%
Ja sitten on vielä hyväveli-verkostot ja sukulaisuus-suhteet.	['0.0932', '0.7445', '0.1622']	'neutral' with confidence 74.45%
Veikkaan että tämä on se sama sekopää joka väittää valaisemalla aurinkopaneelia taskulampulla saavansa siitä enemmän tuottoa kuin mitä se lamppu kuluttaa...	['0.0126', '0.582', '0.4054']	'neutral' with confidence 58.20%
Koko ajan sitä odottaa ja lopulta vain hetken se kestää.	['0.0031', '0.6926', '0.3043']	'neutral' with confidence 69.26%
Voihan tukityöllistetyt laittaa ajamaan taksia 9 egen päiväpalkalla.	['0.0142', '0.9453', '0.0405']	'neutral' with confidence 94.53%
Ehkä päällimmäisenä tunteena, jos antaa itselleen luvan alkaa märehtiä, on kuitenkin surullisuus.	['0.0008', '0.9558', '0.0434']	'neutral' with confidence 95.58%
Jos Mattia kiinnostaa Matti menee operaattorien sivuille katsomaan mitä siellä myydään eikä yrpytä täällä.	['0.0011', '0.8461', '0.1529']	'neutral' with confidence 84.61%
Tiilikaiselle on maksettu koko ajan Uudenmaan ulkopuolella asuville kansanedustajille tarkoitettua korotettua kulukorvausta, joka on tällä hetkellä 1 809,15 euroa kuukaudessa.	['0.0079', '0.7948', '0.1973']	'neutral' with confidence 79.48%
Jo Daavid tunnusti Jumalan Sanan omaksi Herrakseen.	['0.031', '0.9467', '0.0223']	'neutral' with confidence 94.67%
Piti päivittää, mutta eihän se itseään päivitä!	['0.3126', '0.608', '0.0795']	'neutral' with confidence 60.80%
Ainakin teknisen virasto duunarit viettävät kahdeksan tunnin työaikana neljä tuntia työpaikalla ja siitä ajasta varsinaista työtä tehdään pari tuntia.	['0.0189', '0.0411', '0.94']	'positive' with confidence 94.00%
Mutta millä tavalla loi?	['0.3225', '0.6126', '0.0649']	'neutral' with confidence 61.26%
"""Jeesuksen tarinassa olennaista on se että hän eli ihmisenä."""	['0.0119', '0.9229', '0.0652']	'neutral' with confidence 92.29%
Mitä avioehtosopimus määrittelee?	['0.3979', '0.4586', '0.1435']	'neutral' with confidence 45.86%
Ja taas ahistaa?	['0.4146', '0.4335', '0.1519']	'neutral' with confidence 43.35%
Taitaa jatkua invaasio	['0.3287', '0.6069', '0.0644']	'neutral' with confidence 60.69%
Tiedoksi edelliselle, lopullista päätöstä ei ole vielä tehty, päätäntävalta asiassa lienee omistajilla, italialaisilla, ei suomalaisilla.	['0.0006', '0.9616', '0.0378']	'neutral' with confidence 96.16%
Pyhä maa laajenee.	['0.2489', '0.5846', '0.1665']	'neutral' with confidence 58.46%
kustantamassa yksiössään.	['0.3497', '0.4978', '0.1525']	'neutral' with confidence 49.78%
Itselläni on juuri sama ongelma meneillään, Romanian rescue vs puhdasrotuinen suomalainen.	['0.0009', '0.9626', '0.0364']	'neutral' with confidence 96.26%
Lappeenrannassa ei ole tarpeeksi sinulle sopivia gay- paikkoja.	['0.2446', '0.7111', '0.0443']	'neutral' with confidence 71.11%
Pelkäastään Porissa on työttömänä 6900 henkilöä.	['0.1482', '0.7826', '0.0692']	'neutral' with confidence 78.26%
Perhekuntakin pelastuu vain uskomalla Häneen!	['0.4786', '0.3541', '0.1672']	'negative' with confidence 47.86%
Mistä pedofiili sai lapsia tekoihinsa?	['0.692', '0.2622', '0.0458']	'negative' with confidence 69.20%
Puolueiden perustuslain vastainen toiminta ei ainakaan lisää poliitikkojen ja poliittisen päätöksenteon uskottavuutta.	['0.0011', '0.9617', '0.0372']	'neutral' with confidence 96.17%
Hehee, hähää, eeei tuo on zirkonia, tää kivi tunnettu jo antiikin ajoista lähtien.	['0.0012', '0.9581', '0.0406']	'neutral' with confidence 95.81%
Sininen tulevaisuus alkoi Turusta.	['0.1339', '0.8346', '0.0315']	'neutral' with confidence 83.46%
Renaultista kun raottaa konehuoneesta suojia, niin moottorissa lukee Nissan.	['0.0077', '0.8805', '0.1118']	'neutral' with confidence 88.05%
Hyvä on jos saadaan ilmainen ehkäisy.	['0.0889', '0.3275', '0.5836']	'positive' with confidence 58.36%
Moni ottaa viinaa ja estää näin sen tärinän.	['0.034', '0.8894', '0.0766']	'neutral' with confidence 88.94%
Vähän myöhemmin (toisten lähteiden mukaan 330-luvulla/toisten lähteiden mukaan 360-luvulla) Laodicean kirkolliskokous vahvisti Sylvesterin muutoksen ja määräyksen ja sisällytti sen kirkkolakiin.	['0.007', '0.5072', '0.4858']	'neutral' with confidence 50.72%
Parasta Windowsissa on että parhaat ohjelmistot julkaistaa sille.	['0.0288', '0.4697', '0.5015']	'positive' with confidence 50.15%
Onkos meidän ihan pakko omaksua kaikki mitä maailmalla tapahtuu?	['0.0017', '0.9188', '0.0795']	'neutral' with confidence 91.88%
Vielä vähän lisää valoa ja jo huomataan, että meidän on käännyttävä pois maailman menosta, on tultava hengellisiksi ihmisiksi, meidän tulee katua syntejämme ja luopua niistä, valvoa, rukoilla, tukahduttaa lihan himot ja uskoa Jeesukseen.	['0.0091', '0.0104', '0.9805']	'positive' with confidence 98.05%
Pääministeri Juha Sipilä (kesk.) kertoi tänään olevansa valmis lähes kolminkertaistamaan Suomen pakolaiskiintiön 2 000 henkeen vuodessa.	['0.7901', '0.1648', '0.0451']	'negative' with confidence 79.01%
Vaasan Vapiseva.	['0.3465', '0.5', '0.1535']	'neutral' with confidence 50.00%
Joten olen edelleenkin sinä.	['0.1755', '0.4873', '0.3372']	'neutral' with confidence 48.73%
Ketjun aloittaja on oikeen?	['0.4143', '0.5286', '0.057']	'neutral' with confidence 52.86%
Ei toimi.	['0.2096', '0.7444', '0.046']	'neutral' with confidence 74.44%
Ne kyllä auttavat ihon kuivuuteen.	['0.0977', '0.3068', '0.5955']	'positive' with confidence 59.55%
Ei täällä tuppulandiassa mitään volyymiä mihinkään saa.	['0.5723', '0.2397', '0.188']	'negative' with confidence 57.23%
Johan on hoitsut julkisella yrittäneet väkisin ajaa potilaita yksityiselle.	['0.0245', '0.9245', '0.051']	'neutral' with confidence 92.45%
Niin usein ihmettelen ajatuksissani, että miksi tuo äiti tuollalailla ojentaa, noin vähäpätöisestä asiasta.	['0.0007', '0.9675', '0.0319']	'neutral' with confidence 96.75%
Ja kovin herkästi näyttää tulevan nykyään tuo nolo.trollin jaksamisen raja vastaan.	['0.0017', '0.9626', '0.0357']	'neutral' with confidence 96.26%
Asia on esillä torstaina VN:n yleisistunnossa ja perjantaina TP-esittelyssä.	['0.0151', '0.8473', '0.1376']	'neutral' with confidence 84.73%
Alkoholin käyttöä en ole muuttanut koska käytän sitä muutenkin todella harvoin.	['0.0013', '0.9546', '0.0442']	'neutral' with confidence 95.46%
Vastaukseksi en tule koskaan hyväksymään mitään yhdistystä.	['0.1197', '0.6499', '0.2304']	'neutral' with confidence 64.99%
Eihän ne usko Mormonin kirjaankaan.	['0.2509', '0.6703', '0.0788']	'neutral' with confidence 67.03%
Saattaa olla että Huhtasaarikin saa enemmän.	['0.1329', '0.6796', '0.1875']	'neutral' with confidence 67.96%
Valtiollinen turvallisuus ja sananvapaus.	['0.2249', '0.6256', '0.1496']	'neutral' with confidence 62.56%
Auto tuli kuntoon.	['0.1711', '0.7974', '0.0315']	'neutral' with confidence 79.74%
Poista sarake B.	['0.1933', '0.7763', '0.0304']	'neutral' with confidence 77.63%
Kiinalla uskotaan olevan vaikutusvaltaa Pohjois-Koreaan, mutta nuori diktaattori Kim Jong-un on osoittautunut arvaamattomaksi.	['0.0015', '0.8554', '0.143']	'neutral' with confidence 85.54%
Eiliseen ketjuun minäkin poimin joitakin tietoja sieltä täältä.	['0.2087', '0.7629', '0.0284']	'neutral' with confidence 76.29%
Koska uskonnolle on oma paikkansa.	['0.0784', '0.6952', '0.2264']	'neutral' with confidence 69.52%
"Joskus ihmistä karaistaan niin, että osuu kohdalle ns. ""kova poltto""."	['0.0013', '0.9647', '0.034']	'neutral' with confidence 96.47%
ei se kovin isolta näyttänyt videol. arman näytti isommalta :)	['0.5774', '0.3885', '0.0341']	'negative' with confidence 57.74%
500 vuodessa, älä höpise.	['0.5536', '0.4035', '0.043']	'negative' with confidence 55.36%
Lauseen loppuhenkäyksestä annan arvosanan 8 ja lauseen lopun ahdistuksen omaisesta pysäyttämisestä annan arvosanan 8.	['0.0013', '0.8441', '0.1546']	'neutral' with confidence 84.41%
Ei tänne mahtuisi kuin 2 ylimääräistä eikä niillekään omaa huonetta olisi, nukkuisivat patjoilla olohuoneen lattialla,	['0.0009', '0.9366', '0.0626']	'neutral' with confidence 93.66%
Kuvittelin, että kerrankin saatiin hyvä pääministeri, mutta mitä vielä!	['0.0059', '0.5939', '0.4002']	'neutral' with confidence 59.39%
Ja miksi tästä väitellä, kun öljyjen luokitukset kertovat totuuden.	['0.0155', '0.9198', '0.0648']	'neutral' with confidence 91.98%
Väyrynenkin jarrutti eu-päätöstä eduskunnassa jne.	['0.2465', '0.7237', '0.0298']	'neutral' with confidence 72.37%
Antikristus on o b a ma ja paavi franciscus on Väärä Profeetta.	['0.0012', '0.9773', '0.0215']	'neutral' with confidence 97.73%
Enkä ole perehtynyt niihin.	['0.2084', '0.6856', '0.106']	'neutral' with confidence 68.56%
Paska on paskaa vaikka voissa paistaa...	['0.9756', '0.007', '0.0174']	'negative' with confidence 97.56%
Ei ne automyyjät voi Pörhön nimiin asianajajaa palkata.	['0.1075', '0.8406', '0.0519']	'neutral' with confidence 84.06%
"Ensin tapaus Sipilä.....Sipilä maksamaan n.35.000 taloonsa kutsumansa ""pakolaisen"" kaikki kustannukset."	['0.0137', '0.921', '0.0653']	'neutral' with confidence 92.10%
Osaako joku muuten sanoa miksi Porsche keskusteluja ei käydä Vagarenalla?	['0.0027', '0.9698', '0.0275']	'neutral' with confidence 96.98%
Itse kirjasto on toimiva, kirjat, myös uutuudet löytyvät, omatoiminen lainaus ja palautus on helppoa.	['0.0009', '0.8814', '0.1177']	'neutral' with confidence 88.14%
Tosin kukaan ei puhu ampumisesta mitään tuossa viestissä mihin olet vastaavinasi, tollo.	['0.0009', '0.9732', '0.0259']	'neutral' with confidence 97.32%
Tällainen ryhmäpaine voi tapahtua myös jos muslimien määrä pysyy tarpeeksi pienenä ja he joutuvat olemaan myös ei-muslimien kanssa tekemisissä.	['0.0321', '0.5439', '0.424']	'neutral' with confidence 54.39%
"Kun sitten vielä lähtee hakkaamaan muita hiekkalapiolla päähän ja uhkailemaan turpaan vetämisellä kaikkia, on venäläinen absurdi ""russofobiaa-russofobiaa"" näytelmä valmis."	['0.0059', '0.5454', '0.4487']	'neutral' with confidence 54.54%
Siis paljonko euroissa maksaa kaljalaatikko korotuksen jälkeen?	['0.0206', '0.9521', '0.0272']	'neutral' with confidence 95.21%
Näin Koivisto pakotti Korkeimman oikeuden ja muut tuomarit toimimaan pankkien etujen suojelemiseksi ja köyhiden duunareiden ainoan omaisuuden asunnon ulosmittaamisen pilkkahintaan ja veronmaksajien tuli maksaa pankkien kulut	['0.0036', '0.0028', '0.9936']	'positive' with confidence 99.36%
Haistakaa vittu koko viaplay.	['0.9285', '0.046', '0.0255']	'negative' with confidence 92.85%
Mutta Jumala on tarjonnut hienon tulevaisuudentoivon ja jo nyt antaa opetusta, joka on meidän parhaaksemme.	['0.0016', '0.9036', '0.0948']	'neutral' with confidence 90.36%
Hyi, miten kuvottava juttu, eikö valtiovalta voi tarkemmin valvoa, ettei tuollaisia hermoheikkoja kokoonnu ryhmiksi.	['0.0009', '0.9465', '0.0527']	'neutral' with confidence 94.65%
Siis uutta raiskaamalla tehtyä ihmisrotua jalostetaan kokoajan - raiskaajasta tulee raiskaaja ja raiskio nainen hakee raiskaajaansa.	['0.0016', '0.7884', '0.2099']	'neutral' with confidence 78.84%
Teistit ja muutkaan ihmiset eivät ole asiassa olennaista.	['0.013', '0.9158', '0.0711']	'neutral' with confidence 91.58%
Noista tulee max vähennystä 15h.	['0.2069', '0.6461', '0.147']	'neutral' with confidence 64.61%
Nykyinen rata menee logistisesti huonossa paikassa.	['0.2143', '0.6856', '0.1001']	'neutral' with confidence 68.56%
Tein asiasta reklamaation myyjälle, joka oli haluton ottamaan asiaan mitään kantaa.	['0.0013', '0.9501', '0.0486']	'neutral' with confidence 95.01%
Kyseessä on pelkkä tilastokikkailu ja tilastojen putsaaminen, joka vaan yltyy ensi vuonna:	['0.0013', '0.9526', '0.0461']	'neutral' with confidence 95.26%
Alat näemmä nyt puhua ihan muista asioista kokoajan yhdessä jos toisessa keskustelussa.. ;D	['0.003', '0.4652', '0.5318']	'positive' with confidence 53.18%
Yritin selvittää Toyotan nettisivuilta noiden lisäpakettien sisältöä.	['0.0365', '0.8964', '0.0672']	'neutral' with confidence 89.64%
Ei varmaaankaan luulijoiden parissa mikään outo ruokavalio.	['0.5927', '0.3246', '0.0827']	'negative' with confidence 59.27%
Ei taida ymmärtää kuinka paljon vahinkoa tekee firmalleen.	['0.0814', '0.8799', '0.0387']	'neutral' with confidence 87.99%
MOSKEIJOJEN VAARALLISUUS RADIKALISOITUMISESSA	['0.3452', '0.5303', '0.1244']	'neutral' with confidence 53.03%
Koska Yhdysvallat korvaa Euroopan maille täysin turhalla sodallaan aiheuttamansa pakolaiskriisin tuomat kustannukset?	['0.0015', '0.9314', '0.0672']	'neutral' with confidence 93.14%
Ja sitten näyttämömestari toi esiin gibbonit ja tseladan.	['0.054', '0.8039', '0.1421']	'neutral' with confidence 80.39%
"Minä kuoletan ja minä teen eläväksi, minä lyön ja minä parannan; eikä ole sitä, joka pelastaisi minun käsistäni."""	['0.0056', '0.6836', '0.3108']	'neutral' with confidence 68.36%
Näitä mahtuu myös naisiin.	['0.1337', '0.7878', '0.0786']	'neutral' with confidence 78.78%
"Mutta tämä ""juota häntä,"" tarkoittaa, sitä että et tarjoa kenellekään alkoholi juotavia."	['0.0012', '0.9195', '0.0793']	'neutral' with confidence 91.95%
Erään kohdalla uskoin, että hän on se oikea, ja asiaa on vaikea selittää leimautumatta hulluksi.	['0.0019', '0.8839', '0.1143']	'neutral' with confidence 88.39%
Miksi näissä ilmaistyöpaikoissakaan ei heitä näy?	['0.3429', '0.6188', '0.0383']	'neutral' with confidence 61.88%
Esimerkin teini tarvitsee terapiaa.	['0.4621', '0.3866', '0.1513']	'negative' with confidence 46.21%
Mietippä nyt kuitenkin hetki!	['0.2648', '0.392', '0.3431']	'neutral' with confidence 39.20%
Häntä heiluu aina tarvittaessa luonnostaan.	['0.4894', '0.433', '0.0777']	'negative' with confidence 48.94%
Tosiasiassa suurinta taakkaa kantavat asiassa kaupunkilaiset, joiden veroeuroilla ei saada mitään aikaan, mutta luodaan valtakunnallinen maine, ettei kaupunginjohtaja kohdella täällä hyvin.	['0.0037', '0.8038', '0.1925']	'neutral' with confidence 80.38%
Tätä apostoli Pietarin kastamaa italialaista kentuuriota pidetään ensimmäisenä pakanakäännynnäisenä.	['0.0086', '0.8205', '0.1709']	'neutral' with confidence 82.05%
Onko huittisisa yhtään kirpputoria lähellä rautatieasemaa?	['0.1822', '0.7695', '0.0483']	'neutral' with confidence 76.95%
Puukkotettu kurdityttö sanoi tunteneensa pojan ulkonäöltään samalta suomenkielen kurssilta.	['0.0136', '0.9438', '0.0426']	'neutral' with confidence 94.38%
Vihasi isänmaallisuutta kohtaan paljastaa kirjoituksesi keksityksi trollaamiseksi varsinkin kun sama levy vuosia jo soinut.80 h viikossa on kertomasi mukaan 16h päiviä vapaaehtoisena teet.Hehheh.Keppihevostelua.	['0.0238', '0.0515', '0.9247']	'positive' with confidence 92.47%
Miksi media ei kerro tästä ??	['0.6592', '0.2612', '0.0795']	'negative' with confidence 65.92%
Kukaan ei tutki miten arki alkaa sujumaan ,kaikki mittaa sairaalassa olo aikaa .	['0.0036', '0.9223', '0.0741']	'neutral' with confidence 92.23%
Mene helvettiin valheinesi.	['0.926', '0.0453', '0.0287']	'negative' with confidence 92.60%
DIAK lähettää kutsut ensi viikolla.	['0.1808', '0.5857', '0.2335']	'neutral' with confidence 58.57%
Rakkaus vain ei ole molemminpuolista, islamin mukaan homot pitää tappaa!	['0.0121', '0.9613', '0.0266']	'neutral' with confidence 96.13%
Eräs palstaporvari esittää tämän ryhmän teesejä lähes päivittän.	['0.0362', '0.9301', '0.0337']	'neutral' with confidence 93.01%
TAVALLINEN DUUNARI EI OLE LOMALLA VUODESSA 6kk ja saada kaikki super edut KAIKESTA.	['0.0019', '0.9263', '0.0717']	'neutral' with confidence 92.63%
Ehkä tämä on eräänlaista lähikansojen rakastamista, mutta mistä johtuu siellä lähtömaassa se terrori sitten, ja Israel saanut maistaa tätä islamin terroria ihan jo vuosisatoja, toki myös kristilliset kansakunnat terrorisoineet juutalaisia, ja hedelmistään puut tunnetaan varmuudella, kuten Jeesus Juutalaisten Kuninkaana on opettanut hyvin selvästi.	['0.0072', '0.0641', '0.9287']	'positive' with confidence 92.87%
Onko totta että Orpo toimi 2015 turvapaikkainvaasiossa niin kuin toimi vaimonsa matu businesten takia, kuten usein netissä väitetään.	['0.0023', '0.9186', '0.0791']	'neutral' with confidence 91.86%
Sitten taas herätään kun tulee se viimeinen hätä.	['0.1481', '0.7552', '0.0966']	'neutral' with confidence 75.52%
Miksi ei puhuta näistä miehistä, että mikä asenne heillä ja heidän uskonnollaan on naisia kohtaan?	['0.0007', '0.9602', '0.0391']	'neutral' with confidence 96.02%
Herra antaa auringon paistaa niin hyville, kuin pahoillekin.	['0.0636', '0.6045', '0.3319']	'neutral' with confidence 60.45%
Sukkelasti pistettiin puhelu poikki ja asiantuntija jätti kommentoimatta.	['0.3813', '0.5868', '0.0318']	'neutral' with confidence 58.68%
Toi veijari on ihan mahdottomalla tuulella, ei meinaa asettua sit millään :))	['0.0009', '0.965', '0.0341']	'neutral' with confidence 96.50%
"""Me emme ihannoi, sellaista!"""	['0.9254', '0.0318', '0.0428']	'negative' with confidence 92.54%
Uhrieläinten täytyy olla virheettömiä, 5.	['0.1028', '0.8218', '0.0754']	'neutral' with confidence 82.18%
Lapsi ei kykene oikeuksiaan puolustamaan.	['0.2947', '0.6732', '0.0321']	'neutral' with confidence 67.32%
Toiseksi, niistä perinteisesti syntyvistä iduista eli hedelmöittyneistä munasoluista (jota tuolla idulla tarkoittanet) suurin osa ei kelpaa luonnolle eli sinun näkökulmastasi Jumalalle, koska 2/3 hedelmöittyneistä munasoluista menee kesken.	['0.0025', '0.002', '0.9954']	'positive' with confidence 99.54%
huomaa että aloitusjaksossa keväällä (lehti tulossa puuhun) horsma kukkii kuitenkin joissakin otoksissa.	['0.0011', '0.9366', '0.0623']	'neutral' with confidence 93.66%
Joku asia siinä on, mikä aiheuttaa huolta valtaapitävissä,	['0.0143', '0.6813', '0.3045']	'neutral' with confidence 68.13%
Hän itse ei tiedä mielikuvitusmiehistä mitään.	['0.3971', '0.551', '0.0518']	'neutral' with confidence 55.10%
Tuossa välissä ei ollut tapahtunut MITÄÄN V P:n käytöksen selittävää, ei yhtään mitään.	['0.0006', '0.9752', '0.0242']	'neutral' with confidence 97.52%
Nykyaikainen tietokone perustuu kuitenkin elektroniikkaan, jonka perusta on kvanttifysiikka.	['0.0084', '0.9285', '0.0631']	'neutral' with confidence 92.85%
Mitä seuraavaksi?	['0.1963', '0.1461', '0.6576']	'positive' with confidence 65.76%
Mutta karjalaiseksi katsotaan sellainenkin ihminen joka ei sitä karjalan kieltä puhu.	['0.0016', '0.9144', '0.084']	'neutral' with confidence 91.44%
Jos antaa, niin Jumala siunaa - joskus jopa satakertaisesti kuten Raamatussa luvataan.	['0.0024', '0.9549', '0.0427']	'neutral' with confidence 95.49%
Ainaista pakenemista ja kiemurtelua!	['0.6697', '0.2019', '0.1285']	'negative' with confidence 66.97%
"""Eli sanooko JUMALA jossain kohtaa Raamattua että se mitä enkeli sanoo on Jumalan sanaa?"""	['0.0006', '0.9372', '0.0622']	'neutral' with confidence 93.72%
Sipilän ja Bernerin pakkomielle hajoittaa kaikki kotimaiset yritykset toimillaan.	['0.0252', '0.8698', '0.105']	'neutral' with confidence 86.98%
Kuhan nyt saat edes sen harkkapaikan.	['0.2188', '0.6134', '0.1678']	'neutral' with confidence 61.34%
Jolle vähän on annettu, otetaan sekin vähä pois, mitäpä sokea lissää tarvitsee.	['0.0018', '0.9402', '0.058']	'neutral' with confidence 94.02%
huonoista elintavoista aiheutuneita itse aiheutettuja sairauksia ei tulisi hoitaa yhteiskunnan varoin.	['0.0015', '0.9594', '0.0391']	'neutral' with confidence 95.94%
Me kiellämme teidät, ja välillämme on viha ja vihollisuus aina siihen asti, kunnes te uskotte yksin Allahiin.	['0.0077', '0.7319', '0.2605']	'neutral' with confidence 73.19%
Tällainen puhetapa vahvistaa oletusta, jonka mukaan on olemassa tietty yhtenäinen, biologinen häiriö nimeltä skitsofrenia (tai köyhyys), jota voidaan selittää aivotoiminnan ja aivojen rakenteen aiheuttamilla häiriöillä.	['0.0065', '0.0165', '0.977']	'positive' with confidence 97.70%
Ei kai muuten.	['0.3637', '0.538', '0.0983']	'neutral' with confidence 53.80%
Taikauskon kannalta sillä ei ole mitään väliä, millainen kuvittelen tuon rukouksesi toteuttajan olevan.	['0.0008', '0.9642', '0.035']	'neutral' with confidence 96.42%
Pipilä ja Urpo esimerkiksi ovat sen verta pässejä, että LISKOJEN on ollu helppo lahjoa ne....?	['0.0008', '0.9489', '0.0502']	'neutral' with confidence 94.89%
Loistavaa puhetta	['0.2088', '0.3403', '0.4508']	'positive' with confidence 45.08%
Hän ei esitä todisteita järjestön rahankäytöstä.	['0.7483', '0.1669', '0.0848']	'negative' with confidence 74.83%
Likaså i Sverige alla invandrare, också finnar, måste lära sig svenska.	['0.0032', '0.9147', '0.082']	'neutral' with confidence 91.47%
Missään ei muuten kerrota, miten iso vaihtuvuus esim tuossa esimerkinomaiesti esille otetussa tapauksessa on.	['0.0006', '0.9704', '0.0291']	'neutral' with confidence 97.04%
Toivon, ettei tule yhtään esseetä.	['0.2535', '0.4079', '0.3386']	'neutral' with confidence 40.79%
Puhutaan Jumalan osuudesta maapallo nykyisen järjestyksen luomisessa ja evoluutiossa, ei tähtitieteestä eikä biologiasta.	['0.0008', '0.9767', '0.0225']	'neutral' with confidence 97.67%
Ei oo kauan...	['0.3037', '0.6569', '0.0394']	'neutral' with confidence 65.69%
Kaikessa näemme Jumalan mahdollisuudet.	['0.1197', '0.7686', '0.1117']	'neutral' with confidence 76.86%
Jäsenmaksuissa on siten alentamisvaara MOT.	['0.3586', '0.6016', '0.0398']	'neutral' with confidence 60.16%
